STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2023,,159.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2024,,163.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",AT,Austria,2025,,167.92,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2016,,103.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2017,,107.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2018,,111.35,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2019,,114.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2020,,119.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2021,,127.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2022,,134.14,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2023,,136.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2024,,145.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BE,Belgium,2025,,147.63,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2016,,106.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2017,,113.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2018,,120.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2019,,130.19,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2020,,133.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2021,,143.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2022,,158.81,,b,break in time series,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2023,,172.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2024,,203.22,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",BG,Bulgaria,2025,,227.60,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2016,,100.38,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2017,,112.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2018,,111.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2019,,126.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2020,,134.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2021,,130.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2022,,139.98,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2023,,154.38,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2024,,166.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CY,Cyprus,2025,,170.99,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2016,,105.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2017,,120.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2018,,134.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2019,,145.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2020,,158.70,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2021,,188.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2022,,222.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2023,,219.20,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2024,,230.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",CZ,Czechia,2025,,261.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2016,,106.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2017,,111.80,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2018,,118.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2019,,122.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2020,,130.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2021,,140.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2022,,148.70,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2023,,145.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2024,,145.70,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DE,Germany,2025,,149.80,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2016,,99.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2017,,100.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2018,,101.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2019,,102.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2020,,103.28,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2021,,107.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2022,,118.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2023,,123.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2024,,126.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",DK,Denmark,2025,,129.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,,103.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,,107.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,,112.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,,117.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,,123.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,,131.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,,141.68,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,,146.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,,152.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,,159.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2016,,103.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2017,,107.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2018,,112.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2019,,117.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2020,,123.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2021,,131.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2022,,141.68,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2023,,146.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2024,,152.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA19,Euro area - 19 countries  (2015-2022),2025,,159.25,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2016,,103.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2017,,107.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2018,,112.42,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2019,,117.36,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2020,,123.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2021,,131.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2022,,141.65,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_NEW,Purchases of newly built dwellings,I15_A_AVG,"Annual average index, 2015=100",EA20,Euro area – 20 countries (2023-2025),2023,,146.40,,,,,
