 STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),ppp_cat,Analytical categories for purchasing power parities (PPPs) calculation,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,1998,,34,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,1999,,32,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2000,,30,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2001,,32,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2002,,34,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2003,,35,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2004,,40,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2005,,41,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2006,,43,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2007,,48,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2008,,54,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2009,,52,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2010,,55,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2011,,57,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2012,,59,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2013,,55,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2014,,57,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2015,,59,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2016,,63,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2017,,68,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2018,,73,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2019,,77,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2020,,81,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2021,,82,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2022,,83,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2023,,86,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RO,Romania,2024,,88,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2000,,33,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2001,,34,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2002,,35,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2003,,36,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2004,,39,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2005,,41,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2006,,43,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2007,,45,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2008,,47,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2009,,47,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2010,,48,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2011,,49,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2012,,50,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2013,,49,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2014,,49,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2015,,49,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2016,,48,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2017,,48,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2018,,48,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2019,,49,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2020,,51,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2021,,52,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2022,,53,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2023,,55,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,RS,Serbia,2024,,56,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,1995,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,1996,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,1997,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,1998,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,1999,,123,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2000,,125,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2001,,121,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2002,,121,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2003,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2004,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2005,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2006,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2007,,123,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2008,,121,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2009,,122,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2010,,119,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2011,,120,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2012,,121,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2013,,118,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2014,,118,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2015,,119,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2016,,116,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2017,,113,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2018,,111,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2019,,109,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2020,,111,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2021,,111,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2022,,108,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2023,,106,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SE,Sweden,2024,,105,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,1995,,79,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,1996,,79,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,1997,,80,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,1998,,80,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,1999,,82,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2000,,79,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2001,,79,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2002,,80,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2003,,81,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2004,,81,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),A01,Actual individual consumption,SI,Slovenia,2005,,80,,,,,
